CLAVE EDO,Clave del Actor,No ID ATRI,Edad,Superficie,InAI,Rendimiento,Autoconsumo,Clientes,nRadiality,Capitales Num,Capitales
CAM,CAMER480,347,60,5,0.083333333,0.6,25,1,0.194,1,Apego
CAM,CAMER481,348,55,0.98,0.083333333,3,15,1,0.194,2,Enlace
CAM,CAMER482,349,56,1.02,0.083333333,3.8,20,1,0.194,2,Enlace
CAM,CAMER483,350,42,1,0,4,12,1,0,0,Ausente
CAM,CAMER484,351,42,1,0,4,12,1,0,0,Ausente
CAM,CAMER485,352,44,1,0.083333333,4,12,1,0.194,2,Enlace
CAM,CAMER486,353,71,2,0,3.5,14,1,0,0,Ausente
CAM,CAMER487,354,67,2,0,4,12,1,0,0,Ausente
CAM,CAMER488,355,54,3,0.083333333,5,6,1,0.194,2,Enlace
CAM,CAMER489,356,61,2,0,5,10,1,0,0,Ausente
CAM,CAMER490,357,69,2,0,5,10,1,0,0,Ausente
CAM,CAMER491,358,62,5,0.083333333,5,4,1,0.194,2,Enlace
CAM,CAMER492,359,59,4,0,5,5,1,0,0,Ausente
CAM,CAMER493,360,62,4,0,4.5,5,1,0,0,Ausente
CAM,CAMER494,361,40,4,0.083333333,5,5,1,0.194,2,Enlace
CAM,CAMER495,362,57,3,0.083333333,5,6,1,0.194,3,Interface
CAM,CAMER496,363,45,3,0.083333333,4,8,1,0.194,2,Enlace
CAM,CAMER497,364,81,2,0,3.5,20,1,0,0,Ausente
CAM,CAMER498,365,56,1,0.083333333,5,20,1,0.194,2,Enlace
CAM,CAMER499,366,58,1.5,0,4,0,1,0,0,Ausente
CAM,CAMER500,367,82,4,0,4,5,1,0,0,Ausente
CAM,CAMER501,368,64,4,0.083333333,4.5,4,1,0.194,2,Enlace
CAM,CAMER502,369,77,2,0.083333333,4,12,1,0.194,2,Enlace
CAM,CAMER503,370,67,5,0,5,4,1,0,0,Ausente
CAM,CAMER505,371,44,1.02,0,3.5,15,1,0,0,Ausente
CAM,CAMER506,372,57,1.75,0.083333333,5,0,1,0.194,3,Interface
CAM,CAMER507,373,57,0.64,0.083333333,3,25,1,0.194,3,Interface
CAM,CAMER508,374,32,1.75,0.083333333,5,0,1,0.194,3,Interface
CAM,CAMER509,375,38,1,0,4.5,9,1,0,0,Ausente
CAM,CAMER510,376,41,1.25,0,4.5,20,1,0,0,Ausente
CAM,CAMER511,377,38,0.57,0,3,20,1,0,0,Ausente
CAM,CAMER512,378,40,1.8,0.083333333,4.5,20,1,0.194,2,Enlace
CAM,CAMER513,379,57,1.49,0,5,10,1,0,0,Ausente
CAM,CAMER514,380,64,0.66,0,4.8,10,1,0,0,Ausente
CAM,CAMER515,381,57,0.59,0,4,0,1,0,0,Ausente
CAM,CAMER516,382,46,1,0,3,30,1,0,0,Ausente
CAM,CAMER517,383,56,1.23,0,3,10,1,0,0,Ausente
CAM,CAMER518,384,50,2,0,3,15,1,0,0,Ausente
CAM,CAMER519,385,40,0.93,0,5,10,1,0,0,Ausente
CAM,CAMER520,386,51,0.93,0,5,10,1,0,0,Ausente
CAM,CAMER521,387,57,0.5,0.083333333,4.8,10,1,0.194,3,Interface
CAM,CAMER522,388,76,2,0,1.7,2,1,0,0,Ausente
CAM,CAMER523,389,56,2,0,1,25,1,0,0,Ausente
CAM,CAMER524,390,67,3,0.166666667,3,3,1,0.388,6,Enlace e interface
CAM,CAMER525,391,48,2,0,3,0,1,0,0,Ausente
CAM,CAMER526,392,76,3,0.166666667,3,10,1,0.388,6,Enlace e interface
CAM,CAMER527,393,61,2,0.166666667,3,100,0,0.388,6,Enlace e interface
CAM,CAMER528,394,76,3,0.166666667,3.5,10,1,0.388,6,Enlace e interface
CAM,CAMER529,395,49,2,0.166666667,3,0,1,0.388,6,Enlace e interface
CAM,CAMER530,396,57,3,0.166666667,3,0,1,0.388,6,Enlace e interface
CAM,CAMER531,397,63,2,0.166666667,3.5,20,1,0.388,6,Enlace e interface
CAM,CAMER532,398,74,1,0.166666667,2,100,0,0.388,6,Enlace e interface
CAM,CAMER533,399,69,1,0.166666667,4,100,0,0.388,6,Enlace e interface
CAM,CAMER534,400,85,1,0.166666667,3.5,100,0,0.388,3,Interface
CAM,CAMER535,401,49,3,0.166666667,3.5,0,1,0.388,3,Interface
CAM,CAMER536,402,85,3,0.166666667,3,0,1,0.388,3,Interface
CAM,CAMER537,403,44,1,0.166666667,3,100,0,0.388,3,Interface
CAM,CAMER538,404,46,2,0.166666667,3,100,0,0.388,3,Interface
CAM,CAMER539,405,89,3,0.166666667,3.5,0,1,0.388,3,Interface
CAM,CAMER540,406,49,2,0.166666667,3,100,0,0.388,3,Interface
CAM,CAMER541,407,61,1,0.166666667,2.5,100,0,0.388,3,Interface
CAM,CAMER542,408,41,1,0.166666667,2.5,100,0,0.388,3,Interface
CAM,CAMER543,409,66,2,0.166666667,2.8,100,0,0.388,3,Interface
CAM,CAMER544,410,68,2,0.166666667,2.5,40,1,0.388,3,Interface
CAM,CAMER545,411,45,1,0.166666667,2.5,100,0,0.388,3,Interface
CAM,CAMER546,412,50,1.5,0.166666667,3,100,0,0.388,3,Interface
CAM,CAMER547,413,40,1,0.166666667,2.5,100,0,0.388,3,Interface
CAM,CAMER548,414,48,2,0.166666667,3,40,1,0.388,3,Interface
CAM,CAMER549,415,50,1,0.166666667,2.5,100,1,0.388,3,Interface
CAM,CAMER550,416,39,3,0.166666667,3.5,20,1,0.388,3,Interface
CAM,CAMER551,417,45,1,0.166666667,2.5,100,0,0.388,3,Interface
CAM,CAMER552,418,78,2.5,0.25,4,10,1,0.581,6,Enlace e interface
CAM,CAMER553,419,55,3.5,0.166666667,4,10,1,0.388,3,Interface
CAM,CAMER554,420,60,2,0.166666667,4,15,1,0.388,3,Interface
CAM,CAMER555,421,69,4,0.166666667,4.5,10,1,0.388,3,Interface
CAM,CAMER556,422,73,2,0.166666667,3.5,15,1,0.388,3,Interface
CAM,CAMER557,423,53,3,0.166666667,3,15,1,0.388,3,Interface
CAM,CAMER558,424,53,2,0.166666667,3.5,0,1,0.388,3,Interface
CAM,CAMER559,425,70,5,0.166666667,4.5,15,1,0.388,3,Interface
CAM,CAMER560,426,68,4,0.166666667,4,15,1,0.388,3,Interface
CAM,CAMER561,427,37,1,0.166666667,3.5,100,0,0.388,3,Interface
CAM,CAMER562,428,44,2,0.166666667,4,15,1,0.388,3,Interface
CAM,CAMER563,429,55,1,0.166666667,4,100,0,0.388,3,Interface
CAM,CAMER564,430,67,4,0.166666667,4,10,1,0.388,3,Interface
CAM,CAMER565,431,72,1,0.166666667,3.5,100,0,0.388,3,Interface
CAM,CAMER566,432,80,2.5,0.25,4,0,1,0.388,6,Enlace e interface
CAM,CAMER567,433,74,3.5,0.25,3.5,10,1,0.388,6,Enlace e interface
CAM,CAMER568,434,56,2.5,0.166666667,4,15,1,0.388,3,Interface
CAM,CAMER569,435,69,2.5,0.166666667,3,15,1,0.388,3,Interface
CAM,CAMER570,436,67,2.5,0.166666667,4,15,1,0.388,3,Interface
CAM,CAMER571,437,49,2,0.166666667,4,0,1,0.388,3,Interface
CAM,CAMER572,438,67,1,0.25,3.5,100,0,0.581,6,Enlace e interface
CAM,CAMER573,439,65,2.5,0.166666667,4,10,1,0.388,3,Interface
CAM,CAMER574,440,59,2.5,0.166666667,4,10,1,0.388,3,Interface
CAM,CAMER575,441,56,2,0.166666667,4,0,1,0.388,3,Interface
CAM,CAMER576,442,59,5,0.166666667,4.5,10,1,0.388,3,Interface
CAM,CAMER577,443,67,3,0.166666667,4,10,1,0.388,3,Interface
CAM,CAMER578,444,67,4,0.166666667,4,10,1,0.388,3,Interface
CAM,CAMER579,445,63,4,0.166666667,4,15,1,0.388,3,Interface
CAM,CAMER580,446,57,2,0.166666667,3,30,1,0.388,3,Interface
CAM,CAMER581,447,77,2,0.083333333,3,5,1,0.194,1,Apego
CAM,CAMER582,448,63,2,0.083333333,3,0,1,0.194,2,Enlace
CHP,CHPER001,449,55,3,0.230769231,5.5,13,1,0.06,2,Enlace
CHP,CHPER003,450,61,1,0.153846154,3,28,1,0.06,2,Enlace
CHP,CHPER005,451,41,1,0.076923077,2,100,0,0.04,2,Enlace
CHP,CHPER008,452,54,3,0.153846154,3.5,14,1,0.04,2,Enlace
CHP,CHPER009,453,45,2,0.153846154,3,16,1,0.04,2,Enlace
CHP,CHPER012,454,91,1,0.076923077,2.5,20,1,0.04,2,Enlace
CHP,CHPER013,455,64,1.9,0.153846154,3,27,1,0.04,2,Enlace
CHP,CHPER015,456,51,1,0.153846154,3,33,1,0.04,2,Enlace
CHP,CHPER026,457,49,2,0.230769231,3.5,14,1,0.06,4,Apego y enlace
CHP,CHPER028,458,62,4,0.230769231,2.5,20,1,0.06,2,Enlace
CHP,CHPER030,459,66,2,0.153846154,3.5,20,1,0.04,4,Apego y enlace
CHP,CHPER032,460,71,2.37,0.153846154,3,21,1,0.06,2,Enlace
CHP,CHPER034,461,48,3,0.153846154,4,16,1,0.06,2,Enlace
CHP,CHPER035,462,53,1,0.153846154,3,0,1,0.04,2,Enlace
CHP,CHPER037,463,56,1,0.153846154,2,50,1,0.06,2,Enlace
CHP,CHPER038,464,57,2,0.153846154,3,20,1,0.08,2,Enlace
CHP,CHPER039,465,66,4.9,0.076923077,2.5,20,1,0.04,2,Enlace
CHP,CHPER041,466,43,1.01,0.153846154,4,25,1,0.06,2,Enlace
CHP,CHPER053,467,60,2,0.153846154,4,12,1,0.06,4,Apego y enlace
CHP,CHPER055,468,56,1,0.076923077,3,33,1,0.04,2,Enlace
CHP,CHPER056,469,38,3,0.230769231,2,25,1,0.06,2,Enlace
CHP,CHPER057,470,36,1,0.153846154,3,33,1,0.08,2,Enlace
CHP,CHPER058,471,54,1.09,0.153846154,3,0,1,0.06,2,Enlace
CHP,CHPER060,472,71,1,0.076923077,2,50,1,0.04,2,Enlace
CHP,CHPER062,473,54,2.5,0.153846154,3,28,1,0.06,2,Enlace
CHP,CHPER064,474,49,3,0.153846154,3,15,1,0.04,2,Enlace
CHP,CHPER066,475,47,2,0.153846154,2.5,100,0,0.04,2,Enlace
CHP,CHPER067,476,41,4,0.153846154,3,16.6,1,0.06,2,Enlace
CHP,CHPER071,477,66,1.5,0.076923077,2,50,1,0.04,2,Enlace
CHP,CHPER073,478,48,2,0.153846154,2.5,40,1,0.06,2,Enlace
CHP,CHPER075,479,64,2.1,0.076923077,2,50,1,0.04,2,Enlace
CHP,CHPER076,480,63,2,0.153846154,3,0,0,0.04,2,Enlace
CHP,CHPER078,481,43,2,0.153846154,4,12,1,0.04,2,Enlace
CHP,CHPER080,482,55,1.77,0.076923077,3.5,16.6,1,0.04,2,Enlace
CHP,CHPER082,483,45,3.26,0.153846154,3.5,13,1,0.06,2,Enlace
CHP,CHPER086,484,48,1.8,0.153846154,2.5,22,1,0.08,2,Enlace
CHP,CHPER088,485,62,2,0.076923077,3,20,1,0.02,2,Enlace
CHP,CHPER089,486,52,0.91,0.076923077,2.5,20,0,0.04,2,Enlace
CHP,CHPER090,487,64,3,0.153846154,3.5,14,1,0.04,2,Enlace
CHP,CHPER092,488,79,1.18,0.153846154,2.5,40,1,0.04,2,Enlace
CHP,CHPER094,489,62,1.19,0.153846154,3,33,1,0.04,2,Enlace
CHP,CHPER097,490,65,3,0.153846154,2.5,20,1,0.08,2,Enlace
CHP,CHPER098,491,79,2,0.153846154,2.5,20,1,0.06,4,Apego y enlace
CHP,CHPER099,492,32,1,0.153846154,2.5,40,1,0.06,4,Apego y enlace
CHP,CHPER1000,493,64,1,0.153846154,3.5,15,1,0.06,2,Enlace
CHP,CHPER1001,494,50,1,0.230769231,4,25,1,0.06,2,Enlace
CHP,CHPER1002,495,45,1,0.230769231,3.5,15,0,0.06,4,Apego y enlace
CHP,CHPER1003,496,56,2,0.153846154,3.5,15,1,0.04,5,Apego e interface
CHP,CHPER1004,497,54,1,0.153846154,4.1,2.5,1,0.04,4,Apego y enlace
CHP,CHPER1005,498,67,2,0.153846154,4,12,1,0.06,4,Apego y enlace
CHP,CHPER1006,499,82,3,0.153846154,4.5,4,1,0.06,2,Enlace
CHP,CHPER1007,500,67,1.5,0.153846154,3.5,20,1,0.04,2,Enlace
CHP,CHPER1008,501,64,1.5,0.153846154,4,8,1,0.04,4,Apego y enlace
CHP,CHPER1009,502,51,1.5,0.153846154,2.5,0,1,0.06,5,Apego e interface
CHP,CHPER101,503,40,1,0.076923077,2,50,1,0.04,2,Enlace
CHP,CHPER1010,504,65,2,0.076923077,3.5,15,1,0.02,2,Enlace
CHP,CHPER1011,505,79,2,0.230769231,4,15,1,0.08,5,Apego e interface
CHP,CHPER1012,506,54,3,0.153846154,2,15,1,0.04,2,Enlace
CHP,CHPER1013,507,72,2.5,0.153846154,4,10,1,0.06,4,Apego y enlace
CHP,CHPER1014,508,48,2,0.153846154,4.5,10,1,0.06,2,Enlace
CHP,CHPER1016,509,85,4,0.153846154,3,10,1,0.06,2,Enlace
CHP,CHPER1018,510,62,2,0.153846154,3.5,15,1,0.04,1,Apego
CHP,CHPER1019,511,56,1,0.230769231,3.5,28,1,0.06,4,Apego y enlace
CHP,CHPER1022,512,77,3,0.153846154,3,0,1,0.06,4,Apego y enlace
CHP,CHPER1023,513,74,1,0.076923077,3.5,30,1,0.02,1,Apego
CHP,CHPER1024,514,36,4,0.230769231,3.5,15,1,0.06,6,Enlace e interface
CHP,CHPER1025,515,81,2,0.153846154,3,0,1,0.06,5,Apego e interface
CHP,CHPER1026,516,74,3,0.153846154,3,10,1,0.06,2,Enlace
CHP,CHPER1029,517,71,1.5,0.153846154,8,8,1,0.06,4,Apego y enlace
CHP,CHPER1030,518,49,3,0.153846154,4.2,5,1,0.04,3,Interface
CHP,CHPER1031,519,99,1,0.153846154,4,0,1,0.06,4,Apego y enlace
CHP,CHPER1032,520,41,1,0.076923077,2.5,20,1,0.04,1,Apego
CHP,CHPER1033,521,78,2,0.153846154,3,30,1,0.04,2,Enlace
CHP,CHPER1034,522,60,1,0.153846154,3.5,25,1,0.06,4,Apego y enlace
CHP,CHPER1035,523,74,4,0.153846154,4,6,2,0.06,4,Apego y enlace
CHP,CHPER1036,524,88,3,0.153846154,5.5,10,1,0.06,2,Enlace
CHP,CHPER1037,525,56,3,0.153846154,3,0,1,0.04,3,Interface
CHP,CHPER1038,526,82,3,0.153846154,3,10,1,0.06,6,Enlace e interface
CHP,CHPER1039,527,64,4,0.153846154,3,25,1,0.04,6,Enlace e interface
CHP,CHPER104,528,50,4,0.153846154,3,20,1,0.04,4,Apego y enlace
CHP,CHPER1040,529,61,4,0.153846154,4,5,2,0.06,2,Enlace
CHP,CHPER1041,530,54,2,0.076923077,3,15,1,0.04,2,Enlace
CHP,CHPER1042,531,60,2,0.230769231,4.5,10,1,0.06,6,Enlace e interface
CHP,CHPER1043,532,66,1,0.153846154,4,0,1,0.04,4,Apego y enlace
CHP,CHPER1047,533,51,3,0.153846154,4.5,8,1,0.04,4,Apego y enlace
CHP,CHPER1048,534,77,1,0.076923077,3,0,1,0.04,1,Apego
CHP,CHPER1049,535,56,1.5,0.153846154,4.5,10,0,0.06,2,Enlace
CHP,CHPER105,536,41,4,0.153846154,2,25,1,0.06,2,Enlace
CHP,CHPER1051,537,52,1,0.153846154,3.5,15,1,0.06,2,Enlace
CHP,CHPER1052,538,75,3,0.153846154,4,10,1,0.06,2,Enlace
CHP,CHPER1053,539,46,2,0.076923077,4,12,2,0.04,2,Enlace
CHP,CHPER1054,540,70,3.25,0.153846154,4,7,1,0.06,6,Enlace e interface
CHP,CHPER1055,541,53,1,0.153846154,2,50,1,0.04,4,Apego y enlace
CHP,CHPER1056,542,55,0.69,0.153846154,2,50,1,0.04,2,Enlace
CHP,CHPER1057,543,79,0.5,0.230769231,2,48,1,0.04,4,Apego y enlace
CHP,CHPER1058,544,52,0.5,0.153846154,2.1,60,1,0.04,6,Enlace e interface
CHP,CHPER1059,545,58,1,0.230769231,1.9,80,1,0.04,4,Apego y enlace
CHP,CHPER106,546,48,4,0.153846154,2,20,1,0.04,4,Apego y enlace
CHP,CHPER1061,547,73,0.16,0.153846154,1.8,80,1,0.04,4,Apego y enlace
CHP,CHPER1062,548,51,0.5,0.153846154,1.7,80,1,0.04,2,Enlace
CHP,CHPER1063,549,42,0.5,0.153846154,1.6,60,1,0.04,2,Enlace
CHP,CHPER1064,550,54,1,0.153846154,2,80,1,0.06,2,Enlace
CHP,CHPER1065,551,57,1,0.153846154,2,70,1,0.04,4,Apego y enlace
CHP,CHPER1066,552,76,1.4,0.153846154,2,70,1,0.04,2,Enlace
CHP,CHPER1067,553,67,1,0.153846154,2,80,1,0.04,2,Enlace
CHP,CHPER1068,554,57,1.74,0.153846154,2,70,1,0.04,2,Enlace
CHP,CHPER1069,555,50,1,0.153846154,2,80,1,0.04,2,Enlace
CHP,CHPER107,556,50,2,0.153846154,3,20,1,0.04,4,Apego y enlace
CHP,CHPER1070,557,52,0.5,0.153846154,2,5,1,0.04,2,Enlace
CHP,CHPER1071,558,56,1,0.153846154,2,50,1,0.04,2,Enlace
CHP,CHPER1073,559,53,0.52,0.230769231,2,50,1,0.04,2,Enlace
CHP,CHPER1074,560,58,1,0.230769231,2,50,1,0.04,2,Enlace
CHP,CHPER1075,561,63,0.5,0.230769231,2,70,1,0.04,2,Enlace
CHP,CHPER1076,562,80,0.5,0.230769231,1.6,70,1,0.04,2,Enlace
CHP,CHPER1077,563,75,0.5,0.230769231,2.01,50,1,0.04,2,Enlace
CHP,CHPER1078,564,73,1,0.230769231,2,60,1,0.04,2,Enlace
CHP,CHPER1079,565,58,1,0.230769231,2,50,1,0.04,2,Enlace
CHP,CHPER108,566,45,4.1,0.153846154,4,20,1,0.04,2,Enlace
CHP,CHPER1081,567,79,1,0.230769231,2,50,1,0.04,2,Enlace
CHP,CHPER1083,568,73,1.5,0.230769231,2,50,1,0.04,2,Enlace
CHP,CHPER1084,569,70,0.16,0.230769231,2,60,1,0.04,2,Enlace
CHP,CHPER1085,570,61,2,0.230769231,2,80,1,0.04,2,Enlace
CHP,CHPER1086,571,64,0.5,0.230769231,1.7,60,1,0.04,2,Enlace
CHP,CHPER1088,572,50,0.5,0.230769231,2,70,1,0.04,6,Enlace e interface
CHP,CHPER109,573,72,2,0.153846154,2,25,1,0.06,4,Apego y enlace
CHP,CHPER1091,574,68,0.5,0.230769231,2.1,70,1,0.02,2,Enlace
CHP,CHPER1092,575,57,0.5,0.307692308,1.7,60,1,0.04,2,Enlace
CHP,CHPER1093,576,66,0.25,0.230769231,1.6,60,1,0.04,2,Enlace
CHP,CHPER1094,577,53,0.68,0.230769231,2,60,1,0.04,4,Apego y enlace
CHP,CHPER1095,578,83,1,0.230769231,2,80,1,0.04,2,Enlace
CHP,CHPER1096,579,70,1.25,0.230769231,2,70,1,0.04,2,Enlace
CHP,CHPER1097,580,70,1.25,0.307692308,2,70,1,0.04,2,Enlace
CHP,CHPER1098,581,70,1.25,0.230769231,2,70,1,0.04,2,Enlace
CHP,CHPER1099,582,73,0.26,0.307692308,2,80,0,0.08,2,Enlace
CHP,CHPER110,583,29,3,0.076923077,4,20,2,0.02,1,Apego
CHP,CHPER1100,584,77,1.62,0.230769231,1.8,50,1,0.04,4,Apego y enlace
CHP,CHPER1101,585,66,0.24,0.153846154,1.9,60,0,0.02,2,Enlace
CHP,CHPER1102,586,52,1,0.230769231,2,80,1,0.04,4,Apego y enlace
CHP,CHPER1103,587,79,0.5,0.230769231,2,60,1,0.04,4,Apego y enlace
CHP,CHPER1104,588,44,1.25,0.230769231,1.8,70,1,0.04,4,Apego y enlace
CHP,CHPER1105,589,75,2,0.076923077,3,6,0,0.02,2,Enlace
CHP,CHPER1107,590,43,2,0.076923077,3.5,7,0,0.02,2,Enlace
CHP,CHPER1108,591,62,3,0.076923077,3,5,0,0.02,2,Enlace
CHP,CHPER1109,592,71,1,0.076923077,3,33,0,0.02,2,Enlace
CHP,CHPER111,593,48,1,0.153846154,2,25,1,0.04,4,Apego y enlace
CHP,CHPER1110,594,54,1,0,3,16,0,0,0,Ausente
CHP,CHPER1111,595,74,1,0,1,100,0,0,0,Ausente
CHP,CHPER1112,596,75,1,0,2,10,0,0,0,Ausente
CHP,CHPER1113,597,75,2.5,0,2,25,0,0,0,Ausente
CHP,CHPER1114,598,92,2.5,0,1,100,0,0,0,Ausente
CHP,CHPER1115,599,87,2,0,0.5,100,0,0,0,Ausente
CHP,CHPER1116,600,69,1,0,3,0,0,0,0,Ausente
CHP,CHPER1117,601,56,1,0.153846154,3,0,0,0.02,2,Enlace
CHP,CHPER1118,602,43,3,0.153846154,6,6,1,0.02,2,Enlace
CHP,CHPER1119,603,77,2,0,3,8,1,0,0,Ausente
CHP,CHPER112,604,46,3,0.153846154,4,20,2,0.04,2,Enlace
CHP,CHPER1120,605,50,2,0,6,12,1,0,0,Ausente
CHP,CHPER1122,606,58,3,0,3,22,2,0,0,Ausente
CHP,CHPER1123,607,78,1.5,0,3,100,0,0,0,Ausente
CHP,CHPER1124,608,77,2,0,1.5,16,1,0,0,Ausente
CHP,CHPER1127,609,71,1.5,0,3,16,1,0,0,Ausente
CHP,CHPER1128,610,55,3,0.076923077,3,5,0,0.02,2,Enlace
CHP,CHPER1129,611,72,2,0,3,16,0,0,0,Ausente
CHP,CHPER113,612,53,5,0.153846154,4,20,1,0.04,2,Enlace
CHP,CHPER1130,613,78,2.5,0,1,20,0,0,0,Ausente
CHP,CHPER1131,614,81,5,0,1,20,0,0,0,Ausente
CHP,CHPER1132,615,85,2,0,2,25,0,0,0,Ausente
CHP,CHPER1133,616,73,3,0.153846154,2,10,0,0.02,2,Enlace
CHP,CHPER1134,617,61,3,0.153846154,3,11,0,0.02,2,Enlace
CHP,CHPER1136,618,41,2,0.076923077,3.5,0,0,0.02,2,Enlace
CHP,CHPER1137,619,60,1.66,0,3,14,0,0,0,Ausente
CHP,CHPER1138,620,35,1.5,0,6,16,1,0,0,Ausente
CHP,CHPER1139,621,61,4,0,6,4,0,0,0,Ausente
CHP,CHPER114,622,56,5,0.153846154,2,20,1,0.06,2,Enlace
CHP,CHPER1140,623,36,2,0,2,8,1,0,0,Ausente
CHP,CHPER1141,624,65,3,0,3,11,1,0,0,Ausente
CHP,CHPER1142,625,54,3,0,2,5,1,0,0,Ausente
CHP,CHPER1144,626,66,2,0,2.5,20,1,0,0,Ausente
CHP,CHPER1145,627,82,2,0,3,8,2,0,0,Ausente
CHP,CHPER1146,628,63,2,0,3,5,0,0,0,Ausente
CHP,CHPER1147,629,43,2.5,0,3,11,2,0,0,Ausente
CHP,CHPER1148,630,60,1,0.307692308,4,37.5,1,0.06,4,Apego y enlace
CHP,CHPER1149,631,56,4.5,0.307692308,3.5,10,0,0.06,2,Enlace
CHP,CHPER115,632,44,3,0.076923077,4,10,1,0.02,2,Enlace
CHP,CHPER1152,633,58,4,0.307692308,3.8,14.5,1,0.06,2,Enlace
CHP,CHPER1154,634,68,1.51,0.384615385,3,33.3,1,0.1,2,Enlace
CHP,CHPER1155,635,78,3,0.384615385,2.8,28.5,1,0.08,2,Enlace
CHP,CHPER1156,636,63,2,0.384615385,3,16.3,1,0.08,2,Enlace
CHP,CHPER1158,637,47,2.73,0.307692308,3,26,1,0.1,2,Enlace
CHP,CHPER1159,638,55,1.2,0.384615385,3,44,1,0.08,2,Enlace
CHP,CHPER116,639,58,4,0.230769231,2,20,1,0.04,4,Apego y enlace
CHP,CHPER1161,640,64,1,0.384615385,2,100,0,0.1,2,Enlace
CHP,CHPER1162,641,64,2,0.307692308,3,33,1,0.08,2,Enlace
CHP,CHPER1164,642,63,1,0.307692308,3,66,1,0.08,2,Enlace
CHP,CHPER1169,643,64,2,0.307692308,3,33,1,0.08,2,Enlace
CHP,CHPER1170,644,70,3.5,0.384615385,3,23,1,0.1,2,Enlace
CHP,CHPER1171,645,58,1.82,0.307692308,3,45,1,0.1,2,Enlace
CHP,CHPER1172,646,53,0.5,0.307692308,3,100,0,0.08,2,Enlace
CHP,CHPER1174,647,68,1.5,0.230769231,1.2,100,0,0.02,2,Enlace
CHP,CHPER1175,648,74,1.4,0.153846154,0.8,100,0,0.02,2,Enlace
CHP,CHPER1176,649,62,1,0.230769231,1.5,100,0,0.02,2,Enlace
CHP,CHPER1177,650,50,1.68,0.153846154,0.8,100,0,0.02,2,Enlace
CHP,CHPER1178,651,64,1,0.153846154,1.2,100,0,0.02,2,Enlace
CHP,CHPER1179,652,79,1,0.153846154,0.7,100,0,0.02,2,Enlace
CHP,CHPER118,653,47,3,0.230769231,1.5,35,1,0.06,2,Enlace
CHP,CHPER1180,654,53,1.18,0.230769231,0.7,100,0,0.02,2,Enlace
CHP,CHPER1181,655,63,1,0.230769231,0.8,100,0,0.02,2,Enlace
CHP,CHPER1182,656,63,1.35,0.307692308,0.8,100,0,0.02,2,Enlace
CHP,CHPER1183,657,88,1,0.230769231,0.8,100,0,0.02,2,Enlace
CHP,CHPER1184,658,57,1.18,0.153846154,1.8,100,0,0.02,2,Enlace
CHP,CHPER1185,659,63,1.4,0.153846154,1.7,100,0,0.02,2,Enlace
CHP,CHPER1186,660,67,0.8,0.307692308,1.35,60,1,0.04,4,Apego y enlace
CHP,CHPER1187,661,62,2.02,0.230769231,1.3,100,0,0.02,2,Enlace
CHP,CHPER1188,662,75,1.55,0.153846154,0.6,100,0,0.02,2,Enlace
CHP,CHPER1189,663,58,1.13,0.230769231,0.6,100,0,0.02,2,Enlace
CHP,CHPER119,664,34,4,0.153846154,4,20,1,0.04,2,Enlace
CHP,CHPER1190,665,63,0.73,0.153846154,0.6,100,0,0.02,2,Enlace
CHP,CHPER1191,666,57,0.4,0.230769231,1.2,100,0,0.02,2,Enlace
CHP,CHPER1192,667,76,2,0.307692308,1.55,100,0,0.02,2,Enlace
CHP,CHPER1193,668,63,1.35,0.153846154,0.8,100,0,0.02,2,Enlace
CHP,CHPER1194,669,41,1,0.230769231,1,100,0,0.02,2,Enlace
CHP,CHPER1195,670,61,1,0.153846154,2.6,100,0,0.02,2,Enlace
CHP,CHPER1196,671,83,1,0.230769231,1,100,0,0.02,2,Enlace
CHP,CHPER1198,672,57,1,0.307692308,0.7,100,0,0.02,2,Enlace
CHP,CHPER120,673,35,3,0.153846154,4,20,1,0.04,4,Apego y enlace
CHP,CHPER1201,674,66,1,0.307692308,1.5,100,0,0.02,2,Enlace
CHP,CHPER1204,675,59,1.5,0.153846154,0.8,100,0,0.02,2,Enlace
CHP,CHPER122,676,27,2,0.153846154,4,25,1,0.04,4,Apego y enlace
CHP,CHPER1225,677,68,1,0.153846154,0.5,100,0,0.04,4,Apego y enlace
CHP,CHPER1226,678,75,2,0,1.5,16,1,0,0,Ausente
CHP,CHPER1227,679,82,3,0.076923077,1,100,1,0.02,2,Enlace
CHP,CHPER1228,680,80,3,0,3,5,0,0,0,Ausente
CHP,CHPER123,681,39,5,0.153846154,4,20,1,0.04,4,Apego y enlace
CHP,CHPER1230,682,76,3,0,3,11,1,0,0,Ausente
CHP,CHPER1232,683,70,2,0.076923077,1,100,0,0.02,2,Enlace
CHP,CHPER1233,684,64,1,0.230769231,6,10,1,0.06,7,"Apego, enlace e interface"
CHP,CHPER1234,685,53,1.38,0.230769231,7,0,1,0.04,6,Enlace e interface
CHP,CHPER1235,686,61,1,0.230769231,4,15,1,0.06,2,Enlace
CHP,CHPER1237,687,61,2,0.153846154,3,0,1,0.04,2,Enlace
CHP,CHPER1238,688,69,3.46,0.230769231,3.5,10,1,0.04,6,Enlace e interface
CHP,CHPER1239,689,63,1,0.076923077,6,10,1,0.04,2,Enlace
CHP,CHPER124,690,61,4,0.230769231,4,20,1,0.06,4,Apego y enlace
CHP,CHPER1240,691,66,2,0.230769231,5,20,1,0.06,6,Enlace e interface
