ID,Clave_actor,Apego,Enlace,Interface,Formas_Capitales,EDO,Agricultura_contrato_18,Análisis_suelo_18,Análisis_foliar_18,Asociación_cultivos_18,Azufre_18,Biofertilizantes_18,Bioinsecticidas_18,Cal_micronizada_18,Camas_permanentes_18,Certificación_productos_18,Composta_18,Control_biológico_18,Criollos_mejorados_18,Cultivos_cobertura_18,Desgranadora_18,Desvare_18,Estudio_mercado_18,Feromonas_18,Fertilización_18,Greenseeker_18,Insectos_benéficos_18,Maíz_hibrídos_MasAgro_18,Maíz_mejorado_MasAgro_18,Maíz_polinización_abierta_18,Mejoradores_suelo_18,Micorrizas_18,Micronutrientes_18,Monitoreo_plagas_18,Nivelación_suelos_18,Poscosecha_18,Rastra_18,Rastrojo_18,Secadora_18,Semillas_mejoradas_diversas_18,Siembra_directa_18,Subsoleo_18,Trampas_colores_18,Tratamiento_semillas_18,Riego_goteo_18
182,CAMER308,0,0,3,3,CAM,,,,,,IG002,,,,,,,,,,,,,IG002,,,,,,,,,,,FM008,,,,,,,,,
183,CAMER309,0,0,3,3,CAM,,,,,,IG002,,,,,,,,,,,,,IG002,,,,,,,,,,,FM008,,,,,,,,,
184,CAMER310,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,FM007,,,,,,,,,,,PSP007,,,,,,,,,
185,CAMER311,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,FM007,,,,,,,,,,,PSP007,,,,,,,,,
186,CAMER312,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,FM007,,,,,,,,,,,PSP007,,,,,,,,,
187,CAMER313,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,FM007,,,,,,,,,,,PSP007,,,,,,,,,
188,CAMER314,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,FM007,,,,,,,,,,,PSP007,,,,,,,,,
189,CAMER315,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,FM007,,,,,,,,,,,PSP007,,,,,,,,,
190,CAMER316,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,FM007,,,,,,,,,,,PSP007,,,,,,,,,
191,CAMER317,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,FM007,,,,,,,,,,,PSP007,,,,,,,,,
192,CAMER318,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,FM007,,,,,,,,,,,PSP007,,,,,,,,,
193,CAMER319,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,FM007,,,,,,,,,,,PSP007,,,,,,,,,
194,CAMER320,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,FM007,,,,,,,,,,,PSP007,,,,,,,,,
195,CAMER321,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,FM007,,,,,,,,,,,,,,,,,,,,
196,CAMER322,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,FM007,,,,,,,,,,,PSP007,,,,,,,,,
197,CAMER323,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,FM007,,,,,,,,,,,PSP007,,,,,,,,,
198,CAMER324,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,FM007,,,,,,,,,,,PSP007,,,,,,,,,
199,CAMER325,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,FM007,,,,,,,,,,,PSP007,,,,,,,,,
200,CAMER326,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,FM007,,,,,,,,,,,PSP007,,,,,,,,,
201,CAMER327,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP006,,,,,,,,,
202,CAMER328,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP006,,,,,,,,,
203,CAMER329,0,2,1,6,CAM,,,,,,,,,,,,,,,,,,PSP007,IG002,,,,,,,,,,,PSP007,,,,,,,,,
204,CAMER332,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,PI007,,,,,,,,,
205,CAMER333,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG013,,,,,,,,,,,,,,,,,,,,
206,CAMER335,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,PI042,,,,,,,,,,,,,,,,,,,,
207,CAMER336,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,CAMER338,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
209,CAMER339,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
210,CAMER340,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,CAMER341,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
212,CAMER342,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,
213,CAMER343,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,
214,CAMER345,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
215,CAMER346,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,
216,CAMER347,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,
217,CAMER348,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,
218,CAMER349,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,CAMER350,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,CAMER351,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,
221,CAMER352,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,CAMER353,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,PI022,,,,,,,,,,,,,,,,,,,,
223,CAMER354,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,
224,CAMER355,1,0,0,1,CAM,,,,,,,,,,,,,,,,,,,ERe004,,,,,,,,,,,,,,,,,,,,
225,CAMER356,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
226,CAMER357,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
227,CAMER359,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
228,CAMER360,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
229,CAMER361,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
230,CAMER362,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
231,CAMER363,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,CA016,,,,,,,,,,,,,,,,,,,,
232,CAMER364,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,PSP012,,,,,,,,,,,,,,,,,,,,
233,CAMER365,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,PSP012,,,,,,,,,,,,,,,,,,,,
234,CAMER366,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,CAMER367,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,CAMER368,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,CAMER369,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,CA016,,,,,,,,,,,,,,,,,,,,
238,CAMER370,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,PI001,,,,,,,,,,,,,,,,,,,,
239,CAMER371,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
240,CAMER372,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
241,CAMER373,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
242,CAMER375,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,CAMER376,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
244,CAMER377,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
245,CAMER378,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
246,CAMER379,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
247,CAMER380,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,CAMER381,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
249,CAMER382,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
250,CAMER383,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
251,CAMER384,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
252,CAMER385,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
253,CAMER386,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
254,CAMER387,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
255,CAMER388,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
256,CAMER389,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,
257,CAMER390,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
258,CAMER391,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
259,CAMER392,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
260,CAMER393,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
261,CAMER394,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,
262,CAMER395,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
263,CAMER396,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
264,CAMER397,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
265,CAMER398,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
266,CAMER399,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
267,CAMER400,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
268,CAMER401,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
269,CAMER402,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
270,CAMER403,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
271,CAMER404,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
272,CAMER405,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
273,CAMER406,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,CA016,,,,,,,,,,,,,,,,,,,,
274,CAMER407,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,PI022,,,,,,,,,,,,,,,,,,,,
275,CAMER408,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,PI022,,,,,,,,,,,,,,,,,,,,
276,CAMER409,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,PI022,,,,,,,,,,,,,,,,,,,,
277,CAMER410,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,CAMER411,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,PI022,,,,,,,,,,,,,,,,,,,,
279,CAMER412,1,0,0,1,CAM,,,,,,,,,,,,,,,,,,,OR002,,,,,,,,,,,,,,,,,,,,
280,CAMER413,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,PI001,,,,,,,,,,,,,,,,,,,,
281,CAMER414,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,PI046,,,,,,,,,,,,,,,,,,,,
282,CAMER415,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,CAMER416,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,PI045,,,,,,,,,,,,,,,,,,,,
284,CAMER417,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,CA016,,,,,,,,,,,,,,,,,,,,
285,CAMER418,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,CA016,,,,,,,,,,,,,,,,,,,,
286,CAMER419,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,CA016,,,,,,,,,,,,,,,,,,,,
287,CAMER420,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,PI046,,,,,,,,,,,,,,,,,,,,
288,CAMER421,1,0,0,1,CAM,,,,,,,,,,,,,,,,,,,OR003,,,,,,,,,,,,,,,,,,,,
289,CAMER422,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,CA016,,,,,,,,,,,,,,,,,,,,
290,CAMER423,1,0,0,1,CAM,,,,,,,,,,,,,,,,,,,OR004,,,,,,,,,,,,,,,,,,,,
291,CAMER424,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,CAMER425,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,PI049,,,,,,,,,,,,
293,CAMER426,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,PI050,,,,,,,,,,,,
294,CAMER427,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,PI050,,,,,,,,,,,,
295,CAMER428,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,CAMER429,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,PI049,,,,,,,,,,,,
297,CAMER430,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,PI050,,,,,,,,,,,,
298,CAMER431,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,PI050,,,,,,,,,,,,
299,CAMER432,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,CAMER433,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,PI050,,,,,,,,,,,,
301,CAMER434,1,0,0,1,CAM,,,,,,,,,,,,,,,,,,,OR007,,,,,,,,,,,,,,,,,,,,
302,CAMER435,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,PI046,,,,,,,,,,,,,,,,,,,,
303,CAMER436,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,CA016,,,,,,,,,,,,,,,,,,,,
304,CAMER437,1,0,0,1,CAM,,,,,,,,,,,,,,,,,,,OR007,,,,,,,,,,,,,,,,,,,,
305,CAMER438,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,CA016,,,,,,,,,,,,,,,,,,,,
306,CAMER439,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,PI046,,,,,,,,,,,,,,,,,,,,
307,CAMER440,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,PI046,,,,,,,,,,,,,,,,,,,,
308,CAMER441,1,0,0,1,CAM,,,,,,,,,,,,,,,,,,,OR007,,,,,,,,,,,,,,,,,,,,
309,CAMER442,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,CAMER443,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,CAMER444,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,CA016,,,,,,,,,,,,,,,,,,,,
312,CAMER445,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,CA016,,,,,,,,,,,,,,,,,,,,
313,CAMER446,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,CA016,,,,,,,,,,,,,,,,,,,,
314,CAMER447,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,IG003,,,,,,,,,,,,,,,,,,,,
315,CAMER448,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,CI032,,,,,,,,,,,,,,,,,,,,
316,CAMER449,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,CAMER450,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,PSP013,,,,,,,,,,,,,,,,,,,,
318,CAMER451,1,0,0,1,CAM,,,,,,,,,,,,,,,,,,,OR008,,,,,,,,,,,,,,,,,,,,
319,CAMER452,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,CAMER453,1,0,0,1,CAM,,,,,,,,,,,,,,,,,,,OR007,,,,,,,,,,,,,,,,,,,,
321,CAMER454,1,0,0,1,CAM,,,,,,,,,,,,,,,,,,,OR008,,,,,,,,,,,,,,,,,,,,
322,CAMER455,1,0,0,1,CAM,,,,,,,,,,,,,,,,,,,OR008,,,,,,,,,,,,,,,,,,,,
323,CAMER456,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,CAMER457,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,CA016,,,,,,,,,,,,,,,,,,,,
325,CAMER458,1,0,0,1,CAM,,,,,,,,,,,,,,,,,,,OR008,,,,,,,,,,,,,,,,,,,,
326,CAMER459,1,0,0,1,CAM,,,,,,,,,,,,,,,,,,,OR007,,,,,,,,,,,,,,,,,,,,
327,CAMER460,1,0,1,5,CAM,,,,,,FM010,,,,,,,,,,,,,OR008,,,,,,,,,,,,,,,,,,,,
328,CAMER461,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,CAMER462,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,CAMER463,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,CAMER464,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,CAMER465,1,0,0,1,CAM,,,,,,,,,,,,,,,,,,,OR007,,,,,,,,,,,,,,,,,,,,
333,CAMER466,1,0,0,1,CAM,,,,,,,,,,,,,,,,,,,OR009,,,,,,,,,,,,,,,,,,,,
334,CAMER467,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,CA016,,,,,,,,,,,,,,,,,,,,
335,CAMER468,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,CA016,,,,,,,,,,,,,,,,,,,,
336,CAMER469,1,0,0,1,CAM,,,,,,,,,,,,,,,,,,,OR010,,,,,,,,,,,,,,,,,,,,
337,CAMER470,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,CAMER471,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,PF001,,,,,,,,,,,,,,,,,,,,
339,CAMER472,1,0,0,1,CAM,,,,,,,,,,,,,,,,,,,OR010,,,,,,,,,,,,,,,,,,,,
340,CAMER473,1,0,0,1,CAM,,,,,,,,,,,,,,,,,,,OR010,,,,,,,,,,,,,,,,,,,,
341,CAMER474,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,CA016,,,,,,,,,,,,,,,,,,,,
342,CAMER475,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,CAMER476,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,CAMER477,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,CAMER478,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,CAMER479,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,PI050,,,,,,,,,,,,
347,CAMER480,1,0,0,1,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,ER191,,,,,,,,,,,,
348,CAMER481,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,PI050,,,,,,,,,,,,
349,CAMER482,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,PI050,,,,,,,,,,,,
350,CAMER483,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,CAMER484,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,CAMER485,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,PI050,,,,,,,,,,,,
353,CAMER486,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,CAMER487,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,CAMER488,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,PI001,,,,,,,,,,,,
356,CAMER489,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,CAMER490,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,CAMER491,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,PI052,,,,,,,,,,,,
359,CAMER492,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,CAMER493,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,CAMER494,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,PI052,,,,,,,,,,,,
362,CAMER495,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,FM011,,,,,,,,,,,,
363,CAMER496,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,PI052,,,,,,,,,,,,
364,CAMER497,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,CAMER498,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,PI052,,,,,,,,,,,,
366,CAMER499,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,CAMER500,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,CAMER501,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,PI052,,,,,,,,,,,,
369,CAMER502,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,PI052,,,,,,,,,,,,
370,CAMER503,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,CAMER505,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,CAMER506,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,FM011,,,,,,,,,,,,
373,CAMER507,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,FM011,,,,,,,,,,,,
374,CAMER508,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,IG004,,,,,,,,,,,,
375,CAMER509,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,CAMER510,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,CAMER511,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,CAMER512,0,1,0,2,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,PI029,,,,,,,,,,,,
379,CAMER513,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,CAMER514,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,CAMER515,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,CAMER516,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,CAMER517,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,CAMER518,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,CAMER519,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,CAMER520,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,CAMER521,0,0,1,3,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,FM011,,,,,,,,,,,,
388,CAMER522,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,CAMER523,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,CAMER524,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,FM011,,,,,,,,,,,PSP006,,,,,,,,,
391,CAMER525,0,0,0,0,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,CAMER526,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,IG003,,,,,,,,,,,PSP007,,,,,,,,,
393,CAMER527,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,IG003,,,,,,,,,,,PSP007,,,,,,,,,
394,CAMER528,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,IG003,,,,,,,,,,,PSP007,,,,,,,,,
395,CAMER529,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,IG003,,,,,,,,,,,PSP007,,,,,,,,,
396,CAMER530,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,IG003,,,,,,,,,,,PSP007,,,,,,,,,
397,CAMER531,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,IG003,,,,,,,,,,,PSP007,,,,,,,,,
398,CAMER532,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,IG003,,,,,,,,,,,PSP007,,,,,,,,,
399,CAMER533,0,1,1,6,CAM,,,,,,,,,,,,,,,,,,,IG003,,,,,,,,,,,PSP007,,,,,,,,,
